Date,Category,Region_ID,Quantity,Sales_Channel,Sales_Amount,Cost_of_Goods,Brand Name,Product Name,Region_Name,Profit,Sales_Channel_ID,Product_ID
2024-06-08,Electronics,R2,1,Distributor,64952.41,51961.93,TechPro,Laptop X,South,12990.48,SC001,P0003
2024-06-08,Electronics,R3,2,Online,121312.65,97050.12,TechPro,Laptop X,East,24262.53,SC002,P0003
2024-06-08,Electronics,R1,1,Online,57045.57,45636.46,TechPro,Laptop X,North,11409.11,SC002,P0003
2024-06-08,Electronics,R1,2,Online,63749.47,52274.57,TechPro,Smartphone Z,North,11474.91,SC002,P0006
2024-06-08,Electronics,R2,5,Online,275340.19,220272.15,TechPro,Laptop X,South,55068.04,SC002,P0003
2024-06-09,Electronics,R4,4,Distributor,19401.88,14551.41,SoundMax,Bluetooth Speaker,West,4850.47,SC001,P0001
2024-06-09,Accessories,R3,1,Distributor,1561.44,1014.94,ChargeFast,Power Bank,East,546.5,SC001,P0005
2024-06-09,Accessories,R4,2,Online,3018.82,1962.23,ChargeFast,Power Bank,West,1056.59,SC002,P0005
2024-06-10,Furniture,R4,1,Online,22861.74,16460.45,WoodCraft,Wardrobe,West,6401.29,SC002,P0008
2024-06-10,Furniture,R4,3,Online,49118.97,38312.8,HomeEase,Study Table,West,10806.17,SC002,P0007
2024-06-11,Electronics,R2,4,Retail,122437.16,100398.47,TechPro,Smartphone Z,South,22038.69,SC003,P0006
2024-06-11,Furniture,R4,4,Online,109950.27,79164.2,WoodCraft,Wardrobe,West,30786.08,SC002,P0008
2024-06-11,Electronics,R1,3,Online,94983.49,77886.46,TechPro,Smartphone Z,North,17097.03,SC002,P0006
2024-06-11,Furniture,R2,5,Retail,67788.73,52875.21,HomeEase,Study Table,South,14913.52,SC003,P0007
2024-06-11,Accessories,R4,5,Retail,12492.85,7495.71,CarryLite,Laptop Bag,West,4997.14,SC003,P0002
2024-06-12,Furniture,R3,1,Online,16407.75,12798.04,HomeEase,Study Table,East,3609.7,SC002,P0007
2024-06-12,Furniture,R1,2,Distributor,47692.7,34338.75,WoodCraft,Wardrobe,North,13353.96,SC001,P0008
2024-06-13,Electronics,R4,5,Online,23686.59,17764.94,SoundMax,Bluetooth Speaker,West,5921.65,SC002,P0001
2024-06-13,Electronics,R3,4,Online,242846.49,194277.19,TechPro,Laptop X,East,48569.3,SC002,P0003
2024-06-13,Electronics,R2,5,Retail,158428.34,129911.24,TechPro,Smartphone Z,South,28517.1,SC003,P0006
2024-06-14,Electronics,R4,5,Online,23983.1,17987.33,SoundMax,Bluetooth Speaker,West,5995.78,SC002,P0001
2024-06-14,Accessories,R3,2,Online,3095.98,2012.39,ChargeFast,Power Bank,East,1083.59,SC002,P0005
2024-06-14,Furniture,R2,5,Online,129843.53,93487.34,WoodCraft,Wardrobe,South,36356.19,SC002,P0008
2024-06-15,Furniture,R4,3,Online,42798.69,33382.98,HomeEase,Study Table,West,9415.71,SC002,P0007
2024-06-15,Furniture,R2,2,Distributor,30601.09,23868.85,HomeEase,Study Table,South,6732.24,SC001,P0007
2024-06-15,Electronics,R4,2,Retail,9539.02,7154.27,SoundMax,Bluetooth Speaker,West,2384.76,SC003,P0001
2024-06-16,Electronics,R1,5,Online,301515.03,241212.02,TechPro,Laptop X,North,60303.01,SC002,P0003
2024-06-16,Accessories,R2,1,Retail,2301.63,1380.98,CarryLite,Laptop Bag,South,920.65,SC003,P0002
2024-06-16,Electronics,R2,1,Retail,27793.27,22790.48,TechPro,Smartphone Z,South,5002.79,SC003,P0006
2024-06-17,Electronics,R2,3,Online,98254.18,80568.42,TechPro,Smartphone Z,South,17685.75,SC002,P0006
2024-06-17,Furniture,R3,3,Retail,19245.84,14434.38,HomeEase,Office Chair,East,4811.46,SC003,P0004
2024-06-17,Furniture,R4,5,Retail,72327.7,56415.61,HomeEase,Study Table,West,15912.09,SC003,P0007
2024-06-17,Electronics,R1,3,Online,167995.64,134396.51,TechPro,Laptop X,North,33599.13,SC002,P0003
2024-06-18,Furniture,R2,1,Online,14145.66,11033.62,HomeEase,Study Table,South,3112.05,SC002,P0007
2024-06-18,Electronics,R2,5,Retail,297179.89,237743.91,TechPro,Laptop X,South,59435.98,SC003,P0003
2024-06-18,Furniture,R2,2,Online,46671.32,33603.35,WoodCraft,Wardrobe,South,13067.97,SC002,P0008
2024-06-18,Furniture,R3,1,Online,25221.0,18159.12,WoodCraft,Wardrobe,East,7061.88,SC002,P0008
2024-06-18,Furniture,R4,3,Online,48362.04,37722.39,HomeEase,Study Table,West,10639.65,SC002,P0007
2024-06-19,Electronics,R4,4,Online,125137.71,102612.92,TechPro,Smartphone Z,West,22524.79,SC002,P0006
2024-06-19,Accessories,R3,2,Retail,2732.48,1776.11,ChargeFast,Power Bank,East,956.37,SC003,P0005
2024-06-19,Furniture,R2,1,Online,7128.97,5346.73,HomeEase,Office Chair,South,1782.24,SC002,P0004
2024-06-19,Accessories,R3,4,Retail,5773.34,3752.67,ChargeFast,Power Bank,East,2020.67,SC003,P0005
2024-06-20,Electronics,R3,3,Online,13977.85,10483.39,SoundMax,Bluetooth Speaker,East,3494.46,SC002,P0001
2024-06-20,Electronics,R2,4,Online,20039.56,15029.67,SoundMax,Bluetooth Speaker,South,5009.89,SC002,P0001
2024-06-20,Electronics,R1,2,Online,55414.32,45439.74,TechPro,Smartphone Z,North,9974.58,SC002,P0006
2024-06-21,Electronics,R1,1,Online,5024.82,3768.61,SoundMax,Bluetooth Speaker,North,1256.2,SC002,P0001
2024-06-21,Furniture,R4,2,Online,13561.58,10171.18,HomeEase,Office Chair,West,3390.39,SC002,P0004
2024-06-21,Electronics,R2,3,Distributor,98576.69,80832.89,TechPro,Smartphone Z,South,17743.8,SC001,P0006
2024-06-21,Accessories,R2,4,Online,6588.96,4282.83,ChargeFast,Power Bank,South,2306.14,SC002,P0005
2024-06-22,Electronics,R2,5,Online,323739.07,258991.26,TechPro,Laptop X,South,64747.81,SC002,P0003
2024-06-22,Accessories,R2,5,Online,12272.86,7363.72,CarryLite,Laptop Bag,South,4909.14,SC002,P0002
2024-06-23,Electronics,R3,4,Online,248646.86,198917.49,TechPro,Laptop X,East,49729.37,SC002,P0003
2024-06-23,Electronics,R1,1,Distributor,64935.07,51948.06,TechPro,Laptop X,North,12987.01,SC001,P0003
2024-06-24,Accessories,R3,5,Retail,13477.14,8086.29,CarryLite,Laptop Bag,East,5390.86,SC003,P0002
2024-06-24,Electronics,R2,4,Online,235065.95,188052.76,TechPro,Laptop X,South,47013.19,SC002,P0003
2024-06-24,Electronics,R1,2,Online,61377.25,50329.35,TechPro,Smartphone Z,North,11047.91,SC002,P0006
2024-06-24,Accessories,R2,4,Online,10049.38,6029.63,CarryLite,Laptop Bag,South,4019.75,SC002,P0002
2024-06-25,Furniture,R1,4,Online,109188.79,78615.93,WoodCraft,Wardrobe,North,30572.86,SC002,P0008
2024-06-25,Electronics,R3,3,Retail,15215.61,11411.71,SoundMax,Bluetooth Speaker,East,3803.9,SC003,P0001
2024-06-25,Accessories,R2,2,Online,3112.5,2023.13,ChargeFast,Power Bank,South,1089.38,SC002,P0005
2024-06-26,Accessories,R4,3,Online,4336.74,2818.88,ChargeFast,Power Bank,West,1517.86,SC002,P0005
2024-06-26,Accessories,R2,4,Distributor,6049.13,3931.94,ChargeFast,Power Bank,South,2117.2,SC001,P0005
2024-06-26,Electronics,R2,2,Online,125525.86,100420.69,TechPro,Laptop X,South,25105.17,SC002,P0003
2024-06-26,Furniture,R2,2,Retail,13286.81,9965.11,HomeEase,Office Chair,South,3321.7,SC003,P0004
2024-06-26,Furniture,R2,5,Online,114338.76,82323.91,WoodCraft,Wardrobe,South,32014.85,SC002,P0008
2024-06-27,Electronics,R2,4,Retail,18752.8,14064.6,SoundMax,Bluetooth Speaker,South,4688.2,SC003,P0001
2024-06-27,Electronics,R1,1,Online,59273.38,47418.7,TechPro,Laptop X,North,11854.68,SC002,P0003
2024-06-27,Electronics,R1,4,Retail,125409.89,102836.11,TechPro,Smartphone Z,North,22573.78,SC003,P0006
2024-06-27,Electronics,R1,5,Retail,159284.2,130613.04,TechPro,Smartphone Z,North,28671.16,SC003,P0006
2024-06-28,Electronics,R3,2,Online,9044.73,6783.55,SoundMax,Bluetooth Speaker,East,2261.18,SC002,P0001
2024-06-28,Electronics,R4,5,Online,319966.5,255973.2,TechPro,Laptop X,West,63993.3,SC002,P0003
2024-06-28,Electronics,R3,3,Online,15749.26,11811.94,SoundMax,Bluetooth Speaker,East,3937.31,SC002,P0001
2024-06-28,Electronics,R4,1,Online,56345.07,45076.06,TechPro,Laptop X,West,11269.01,SC002,P0003
2024-06-28,Electronics,R3,5,Online,164905.47,135222.48,TechPro,Smartphone Z,East,29682.98,SC002,P0006
2024-06-29,Furniture,R1,1,Retail,14031.12,10944.28,HomeEase,Study Table,North,3086.85,SC003,P0007
2024-06-29,Furniture,R1,3,Online,22253.87,16690.4,HomeEase,Office Chair,North,5563.47,SC002,P0004
2024-06-29,Accessories,R4,3,Online,7488.12,4492.87,CarryLite,Laptop Bag,West,2995.25,SC002,P0002
2024-06-30,Electronics,R1,5,Online,309388.29,247510.63,TechPro,Laptop X,North,61877.66,SC002,P0003
2024-06-30,Electronics,R1,2,Online,10212.39,7659.29,SoundMax,Bluetooth Speaker,North,2553.1,SC002,P0001
2024-07-01,Furniture,R4,5,Online,36753.67,27565.25,HomeEase,Office Chair,West,9188.42,SC002,P0004
2024-07-01,Electronics,R1,1,Distributor,62460.41,49968.33,TechPro,Laptop X,North,12492.08,SC001,P0003
2024-07-01,Electronics,R2,5,Online,24267.74,18200.81,SoundMax,Bluetooth Speaker,South,6066.94,SC002,P0001
2024-07-02,Electronics,R2,4,Retail,258659.83,206927.86,TechPro,Laptop X,South,51731.97,SC003,P0003
2024-07-02,Electronics,R2,5,Retail,24712.55,18534.41,SoundMax,Bluetooth Speaker,South,6178.14,SC003,P0001
2024-07-02,Electronics,R2,3,Distributor,87493.46,71744.64,TechPro,Smartphone Z,South,15748.82,SC001,P0006
2024-07-03,Electronics,R1,2,Retail,58133.26,47669.27,TechPro,Smartphone Z,North,10463.99,SC003,P0006
2024-07-03,Furniture,R2,1,Retail,6542.72,4907.04,HomeEase,Office Chair,South,1635.68,SC003,P0004
2024-07-03,Electronics,R2,5,Online,137908.54,113085.0,TechPro,Smartphone Z,South,24823.54,SC002,P0006
2024-07-04,Electronics,R4,2,Distributor,9127.82,6845.87,SoundMax,Bluetooth Speaker,West,2281.96,SC001,P0001
2024-07-04,Electronics,R2,3,Retail,94635.18,77600.84,TechPro,Smartphone Z,South,17034.33,SC003,P0006
2024-07-04,Electronics,R2,3,Distributor,83806.22,68721.1,TechPro,Smartphone Z,South,15085.12,SC001,P0006
2024-07-05,Electronics,R2,4,Online,110562.15,90660.96,TechPro,Smartphone Z,South,19901.19,SC002,P0006
2024-07-05,Accessories,R2,3,Online,4215.82,2740.29,ChargeFast,Power Bank,South,1475.54,SC002,P0005
2024-07-06,Furniture,R1,5,Online,71331.42,55638.51,HomeEase,Study Table,North,15692.91,SC002,P0007
2024-07-06,Furniture,R1,5,Online,79079.47,61681.98,HomeEase,Study Table,North,17397.48,SC002,P0007
2024-07-06,Electronics,R4,5,Online,277728.78,222183.03,TechPro,Laptop X,West,55545.76,SC002,P0003
2024-07-07,Electronics,R4,2,Distributor,9986.49,7489.87,SoundMax,Bluetooth Speaker,West,2496.62,SC001,P0001
2024-07-07,Accessories,R4,3,Online,6906.96,4144.17,CarryLite,Laptop Bag,West,2762.78,SC002,P0002
2024-07-07,Furniture,R2,1,Online,23080.09,16617.66,WoodCraft,Wardrobe,South,6462.42,SC002,P0008
2024-07-07,Furniture,R1,3,Distributor,42345.5,33029.49,HomeEase,Study Table,North,9316.01,SC001,P0007
2024-07-07,Furniture,R1,1,Online,16470.8,12847.22,HomeEase,Study Table,North,3623.58,SC002,P0007
2024-07-08,Accessories,R1,3,Retail,6900.35,4140.21,CarryLite,Laptop Bag,North,2760.14,SC003,P0002
2024-07-08,Accessories,R2,4,Online,10027.31,6016.38,CarryLite,Laptop Bag,South,4010.92,SC002,P0002
2024-07-08,Furniture,R3,5,Online,114497.34,82438.09,WoodCraft,Wardrobe,East,32059.26,SC002,P0008
2024-07-09,Electronics,R4,4,Online,111669.29,91568.82,TechPro,Smartphone Z,West,20100.47,SC002,P0006
2024-07-09,Electronics,R1,1,Online,30229.17,24787.92,TechPro,Smartphone Z,North,5441.25,SC002,P0006
2024-07-10,Furniture,R2,5,Online,80132.49,62503.34,HomeEase,Study Table,South,17629.15,SC002,P0007
2024-07-10,Electronics,R2,1,Retail,5390.12,4042.59,SoundMax,Bluetooth Speaker,South,1347.53,SC003,P0001
2024-07-10,Accessories,R2,4,Online,6131.07,3985.19,ChargeFast,Power Bank,South,2145.87,SC002,P0005
2024-07-10,Electronics,R2,4,Online,119544.45,98026.45,TechPro,Smartphone Z,South,21518.0,SC002,P0006
2024-07-10,Electronics,R4,3,Online,96713.08,79304.72,TechPro,Smartphone Z,West,17408.35,SC002,P0006
2024-07-11,Electronics,R1,5,Retail,23460.21,17595.16,SoundMax,Bluetooth Speaker,North,5865.05,SC003,P0001
2024-07-11,Accessories,R4,5,Online,7683.47,4994.26,ChargeFast,Power Bank,West,2689.22,SC002,P0005
2024-07-12,Electronics,R2,3,Online,15977.28,11982.96,SoundMax,Bluetooth Speaker,South,3994.32,SC002,P0001
2024-07-12,Electronics,R1,4,Distributor,114253.34,93687.74,TechPro,Smartphone Z,North,20565.6,SC001,P0006
2024-07-12,Furniture,R4,3,Retail,19583.15,14687.36,HomeEase,Office Chair,West,4895.79,SC003,P0004
2024-07-13,Furniture,R2,4,Online,64764.57,50516.36,HomeEase,Study Table,South,14248.21,SC002,P0007
2024-07-13,Accessories,R1,4,Online,5633.54,3661.8,ChargeFast,Power Bank,North,1971.74,SC002,P0005
2024-07-13,Electronics,R2,4,Online,125763.59,103126.14,TechPro,Smartphone Z,South,22637.45,SC002,P0006
2024-07-14,Accessories,R3,2,Online,4752.81,2851.69,CarryLite,Laptop Bag,East,1901.12,SC002,P0002
2024-07-14,Furniture,R4,4,Online,25932.07,19449.05,HomeEase,Office Chair,West,6483.02,SC002,P0004
2024-07-14,Furniture,R3,3,Retail,21793.61,16345.21,HomeEase,Office Chair,East,5448.4,SC003,P0004
2024-07-14,Electronics,R4,3,Online,187151.65,149721.32,TechPro,Laptop X,West,37430.33,SC002,P0003
2024-07-14,Electronics,R2,1,Distributor,30547.46,25048.92,TechPro,Smartphone Z,South,5498.54,SC001,P0006
2024-07-15,Electronics,R4,3,Online,15527.68,11645.76,SoundMax,Bluetooth Speaker,West,3881.92,SC002,P0001
2024-07-15,Accessories,R2,2,Retail,4895.25,2937.15,CarryLite,Laptop Bag,South,1958.1,SC003,P0002
2024-07-15,Electronics,R4,2,Retail,108745.48,86996.38,TechPro,Laptop X,West,21749.1,SC003,P0003
2024-07-15,Accessories,R1,4,Distributor,10412.43,6247.46,CarryLite,Laptop Bag,North,4164.97,SC001,P0002
2024-07-16,Furniture,R2,3,Online,20955.02,15716.26,HomeEase,Office Chair,South,5238.75,SC002,P0004
2024-07-16,Electronics,R2,5,Retail,27225.95,20419.46,SoundMax,Bluetooth Speaker,South,6806.49,SC003,P0001
2024-07-17,Furniture,R4,5,Retail,130309.85,93823.09,WoodCraft,Wardrobe,West,36486.76,SC003,P0008
2024-07-17,Electronics,R2,1,Online,54277.03,43421.62,TechPro,Laptop X,South,10855.41,SC002,P0003
2024-07-17,Electronics,R4,2,Online,116312.72,93050.18,TechPro,Laptop X,West,23262.54,SC002,P0003
2024-07-18,Electronics,R2,1,Online,57263.58,45810.87,TechPro,Laptop X,South,11452.72,SC002,P0003
2024-07-18,Furniture,R1,1,Online,22909.31,16494.7,WoodCraft,Wardrobe,North,6414.61,SC002,P0008
2024-07-18,Electronics,R2,4,Online,131183.85,107570.76,TechPro,Smartphone Z,South,23613.09,SC002,P0006
2024-07-18,Accessories,R2,4,Online,6057.37,3937.29,ChargeFast,Power Bank,South,2120.08,SC002,P0005
2024-07-18,Furniture,R4,5,Distributor,34592.94,25944.7,HomeEase,Office Chair,West,8648.23,SC001,P0004
2024-07-19,Furniture,R2,3,Online,75900.06,54648.04,WoodCraft,Wardrobe,South,21252.02,SC002,P0008
2024-07-19,Electronics,R4,5,Retail,298235.51,238588.41,TechPro,Laptop X,West,59647.1,SC003,P0003
2024-07-19,Electronics,R2,5,Retail,26156.73,19617.54,SoundMax,Bluetooth Speaker,South,6539.18,SC003,P0001
2024-07-19,Accessories,R1,1,Online,1640.8,1066.52,ChargeFast,Power Bank,North,574.28,SC002,P0005
2024-07-19,Electronics,R4,2,Online,129546.33,103637.06,TechPro,Laptop X,West,25909.27,SC002,P0003
2024-07-20,Furniture,R4,4,Distributor,60834.14,47450.63,HomeEase,Study Table,West,13383.51,SC001,P0007
2024-07-20,Accessories,R2,5,Distributor,7408.95,4815.82,ChargeFast,Power Bank,South,2593.13,SC001,P0005
2024-07-20,Furniture,R2,3,Online,67772.37,48796.11,WoodCraft,Wardrobe,South,18976.26,SC002,P0008
2024-07-20,Furniture,R3,1,Distributor,15826.96,12345.03,HomeEase,Study Table,East,3481.93,SC001,P0007
2024-07-20,Electronics,R4,4,Distributor,19787.95,14840.96,SoundMax,Bluetooth Speaker,West,4946.99,SC001,P0001
2024-07-21,Accessories,R2,4,Retail,5659.43,3678.63,ChargeFast,Power Bank,South,1980.8,SC003,P0005
2024-07-21,Furniture,R3,1,Online,6785.46,5089.1,HomeEase,Office Chair,East,1696.37,SC002,P0004
2024-07-21,Accessories,R4,3,Online,7301.75,4381.05,CarryLite,Laptop Bag,West,2920.7,SC002,P0002
2024-07-22,Electronics,R1,2,Retail,10325.44,7744.08,SoundMax,Bluetooth Speaker,North,2581.36,SC003,P0001
2024-07-22,Furniture,R2,2,Retail,48290.96,34769.49,WoodCraft,Wardrobe,South,13521.47,SC003,P0008
2024-07-22,Furniture,R1,2,Online,53433.32,38471.99,WoodCraft,Wardrobe,North,14961.33,SC002,P0008
2024-07-23,Electronics,R2,5,Online,153006.56,125465.38,TechPro,Smartphone Z,South,27541.18,SC002,P0006
2024-07-23,Accessories,R1,1,Online,2566.91,1540.14,CarryLite,Laptop Bag,North,1026.76,SC002,P0002
2024-07-23,Furniture,R3,2,Distributor,28700.39,22386.3,HomeEase,Study Table,East,6314.08,SC001,P0007
2024-07-23,Furniture,R4,4,Online,61459.55,47938.45,HomeEase,Study Table,West,13521.1,SC002,P0007
2024-07-23,Electronics,R2,5,Retail,149641.8,122706.28,TechPro,Smartphone Z,South,26935.52,SC003,P0006
2024-07-24,Furniture,R4,2,Retail,15124.63,11343.47,HomeEase,Office Chair,West,3781.16,SC003,P0004
2024-07-24,Accessories,R2,4,Online,9767.55,5860.53,CarryLite,Laptop Bag,South,3907.02,SC002,P0002
2024-07-24,Electronics,R3,5,Online,142462.3,116819.08,TechPro,Smartphone Z,East,25643.21,SC002,P0006
2024-07-24,Electronics,R2,3,Distributor,164362.61,131490.09,TechPro,Laptop X,South,32872.52,SC001,P0003
2024-07-25,Electronics,R4,2,Online,10405.25,7803.94,SoundMax,Bluetooth Speaker,West,2601.31,SC002,P0001
2024-07-25,Accessories,R3,3,Online,7664.54,4598.72,CarryLite,Laptop Bag,East,3065.82,SC002,P0002
2024-07-25,Electronics,R2,5,Online,25145.52,18859.14,SoundMax,Bluetooth Speaker,South,6286.38,SC002,P0001
2024-07-26,Furniture,R1,1,Online,23355.05,16815.64,WoodCraft,Wardrobe,North,6539.42,SC002,P0008
2024-07-26,Electronics,R1,5,Online,24255.72,18191.79,SoundMax,Bluetooth Speaker,North,6063.93,SC002,P0001
2024-07-26,Electronics,R2,1,Distributor,32382.23,26553.43,TechPro,Smartphone Z,South,5828.8,SC001,P0006
2024-07-26,Accessories,R4,1,Online,2438.42,1463.05,CarryLite,Laptop Bag,West,975.37,SC002,P0002
2024-07-27,Electronics,R2,4,Online,116115.44,95214.66,TechPro,Smartphone Z,South,20900.78,SC002,P0006
2024-07-27,Electronics,R1,5,Online,27163.41,20372.56,SoundMax,Bluetooth Speaker,North,6790.85,SC002,P0001
2024-07-28,Furniture,R1,3,Online,20160.13,15120.1,HomeEase,Office Chair,North,5040.03,SC002,P0004
2024-07-28,Electronics,R1,2,Retail,9524.97,7143.73,SoundMax,Bluetooth Speaker,North,2381.24,SC003,P0001
2024-07-28,Electronics,R3,2,Online,65367.41,53601.28,TechPro,Smartphone Z,East,11766.13,SC002,P0006
2024-07-29,Electronics,R1,2,Distributor,60645.97,49729.7,TechPro,Smartphone Z,North,10916.27,SC001,P0006
2024-07-29,Furniture,R2,1,Online,23159.18,16674.61,WoodCraft,Wardrobe,South,6484.57,SC002,P0008
2024-07-29,Furniture,R2,4,Online,28271.51,21203.63,HomeEase,Office Chair,South,7067.88,SC002,P0004
2024-07-30,Furniture,R1,4,Distributor,62501.74,48751.36,HomeEase,Study Table,North,13750.38,SC001,P0007
2024-07-30,Electronics,R2,3,Online,16334.51,12250.88,SoundMax,Bluetooth Speaker,South,4083.63,SC002,P0001
2024-07-30,Furniture,R3,3,Online,22877.77,17158.33,HomeEase,Office Chair,East,5719.44,SC002,P0004
2024-07-31,Accessories,R1,1,Online,2603.44,1562.06,CarryLite,Laptop Bag,North,1041.37,SC002,P0002
2024-07-31,Furniture,R1,3,Retail,71428.94,51428.84,WoodCraft,Wardrobe,North,20000.1,SC003,P0008
2024-07-31,Furniture,R2,2,Online,13475.44,10106.58,HomeEase,Office Chair,South,3368.86,SC002,P0004
2024-08-01,Furniture,R2,4,Online,97661.31,70316.15,WoodCraft,Wardrobe,South,27345.17,SC002,P0008
2024-08-01,Accessories,R2,4,Online,5573.88,3623.02,ChargeFast,Power Bank,South,1950.86,SC002,P0005
2024-08-01,Electronics,R3,4,Online,114572.92,93949.8,TechPro,Smartphone Z,East,20623.13,SC002,P0006
2024-08-01,Furniture,R1,2,Distributor,52691.87,37938.14,WoodCraft,Wardrobe,North,14753.72,SC001,P0008
2024-08-02,Electronics,R2,1,Online,5057.9,3793.43,SoundMax,Bluetooth Speaker,South,1264.48,SC002,P0001
2024-08-02,Electronics,R4,2,Distributor,127157.31,101725.85,TechPro,Laptop X,West,25431.46,SC001,P0003
2024-08-02,Electronics,R1,4,Retail,226934.44,181547.55,TechPro,Laptop X,North,45386.89,SC003,P0003
2024-08-03,Electronics,R4,3,Online,15674.11,11755.58,SoundMax,Bluetooth Speaker,West,3918.53,SC002,P0001
2024-08-03,Electronics,R1,2,Retail,108263.13,86610.5,TechPro,Laptop X,North,21652.63,SC003,P0003
2024-08-03,Electronics,R4,4,Online,18506.89,13880.17,SoundMax,Bluetooth Speaker,West,4626.72,SC002,P0001
2024-08-03,Furniture,R2,1,Online,27352.76,19693.99,WoodCraft,Wardrobe,South,7658.77,SC002,P0008
2024-08-03,Electronics,R2,5,Retail,307770.62,246216.5,TechPro,Laptop X,South,61554.12,SC003,P0003
2024-08-04,Furniture,R4,2,Online,49167.09,35400.3,WoodCraft,Wardrobe,West,13766.78,SC002,P0008
2024-08-04,Electronics,R3,3,Online,195319.6,156255.68,TechPro,Laptop X,East,39063.92,SC002,P0003
2024-08-04,Electronics,R2,5,Online,142803.48,117098.85,TechPro,Smartphone Z,South,25704.63,SC002,P0006
2024-08-04,Accessories,R3,1,Online,1526.81,992.43,ChargeFast,Power Bank,East,534.38,SC002,P0005
2024-08-05,Electronics,R2,1,Online,65753.04,52602.43,TechPro,Laptop X,South,13150.61,SC002,P0003
2024-08-05,Electronics,R3,2,Retail,115974.7,92779.76,TechPro,Laptop X,East,23194.94,SC003,P0003
2024-08-05,Accessories,R2,2,Online,3275.86,2129.31,ChargeFast,Power Bank,South,1146.55,SC002,P0005
2024-08-05,Furniture,R4,3,Online,73398.46,52846.89,WoodCraft,Wardrobe,West,20551.57,SC002,P0008
2024-08-06,Electronics,R1,4,Online,19457.16,14592.87,SoundMax,Bluetooth Speaker,North,4864.29,SC002,P0001
2024-08-06,Electronics,R2,4,Online,115662.16,94842.97,TechPro,Smartphone Z,South,20819.19,SC002,P0006
2024-08-06,Electronics,R4,5,Retail,155591.17,127584.76,TechPro,Smartphone Z,West,28006.41,SC003,P0006
2024-08-07,Accessories,R1,5,Online,13306.95,7984.17,CarryLite,Laptop Bag,North,5322.78,SC002,P0002
2024-08-07,Furniture,R1,4,Online,57773.72,45063.5,HomeEase,Study Table,North,12710.22,SC002,P0007
2024-08-07,Accessories,R2,5,Online,12691.9,7615.14,CarryLite,Laptop Bag,South,5076.76,SC002,P0002
2024-08-07,Electronics,R3,5,Online,27216.17,20412.13,SoundMax,Bluetooth Speaker,East,6804.04,SC002,P0001
2024-08-07,Furniture,R2,3,Online,21193.3,15894.98,HomeEase,Office Chair,South,5298.33,SC002,P0004
2024-08-08,Accessories,R2,5,Online,12020.89,7212.53,CarryLite,Laptop Bag,South,4808.36,SC002,P0002
2024-08-08,Accessories,R2,2,Retail,3230.02,2099.51,ChargeFast,Power Bank,South,1130.51,SC003,P0005
2024-08-08,Electronics,R2,2,Online,130347.15,104277.72,TechPro,Laptop X,South,26069.43,SC002,P0003
2024-08-08,Electronics,R3,4,Online,254399.6,203519.68,TechPro,Laptop X,East,50879.92,SC002,P0003
2024-08-08,Accessories,R3,2,Online,3127.53,2032.89,ChargeFast,Power Bank,East,1094.63,SC002,P0005
2024-08-09,Furniture,R4,1,Online,23500.33,16920.24,WoodCraft,Wardrobe,West,6580.09,SC002,P0008
2024-08-09,Electronics,R4,3,Online,96325.9,78987.24,TechPro,Smartphone Z,West,17338.66,SC002,P0006
2024-08-09,Accessories,R2,2,Retail,2971.22,1931.29,ChargeFast,Power Bank,South,1039.93,SC003,P0005
2024-08-10,Accessories,R2,1,Online,2504.61,1502.76,CarryLite,Laptop Bag,South,1001.84,SC002,P0002
2024-08-10,Accessories,R4,1,Online,1593.67,1035.89,ChargeFast,Power Bank,West,557.79,SC002,P0005
2024-08-10,Furniture,R2,5,Online,124758.76,89826.31,WoodCraft,Wardrobe,South,34932.45,SC002,P0008
2024-08-10,Electronics,R2,2,Online,110031.42,88025.14,TechPro,Laptop X,South,22006.28,SC002,P0003
2024-08-11,Accessories,R2,5,Online,13270.96,7962.57,CarryLite,Laptop Bag,South,5308.38,SC002,P0002
2024-08-11,Furniture,R1,3,Online,22698.2,17023.65,HomeEase,Office Chair,North,5674.55,SC002,P0004
2024-08-11,Electronics,R4,3,Retail,165922.98,132738.38,TechPro,Laptop X,West,33184.6,SC003,P0003
2024-08-12,Electronics,R3,4,Online,19340.44,14505.33,SoundMax,Bluetooth Speaker,East,4835.11,SC002,P0001
2024-08-12,Accessories,R3,5,Online,12052.2,7231.32,CarryLite,Laptop Bag,East,4820.88,SC002,P0002
2024-08-12,Electronics,R4,2,Retail,111626.19,89300.95,TechPro,Laptop X,West,22325.24,SC003,P0003
2024-08-13,Electronics,R4,1,Online,5449.96,4087.47,SoundMax,Bluetooth Speaker,West,1362.49,SC002,P0001
2024-08-13,Accessories,R4,3,Online,7000.65,4200.39,CarryLite,Laptop Bag,West,2800.26,SC002,P0002
2024-08-13,Electronics,R4,2,Retail,112956.32,90365.05,TechPro,Laptop X,West,22591.26,SC003,P0003
2024-08-14,Electronics,R4,2,Online,62394.71,51163.66,TechPro,Smartphone Z,West,11231.05,SC002,P0006
2024-08-14,Electronics,R2,2,Online,110773.36,88618.69,TechPro,Laptop X,South,22154.67,SC002,P0003
2024-08-15,Electronics,R2,2,Online,57378.89,47050.69,TechPro,Smartphone Z,South,10328.2,SC002,P0006
2024-08-15,Electronics,R3,5,Online,25568.56,19176.42,SoundMax,Bluetooth Speaker,East,6392.14,SC002,P0001
